record_id,month,day,year,plot_id,period,diagnostic,length,diameter,recovery_method
30301,2,5,2000,2,Ubaid,base,22,18,Random survey
30302,2,5,2000,2,Ubaid,rim,22,17,Random survey
30303,2,5,2000,2,Middle Chalcolithic,rim,36,52,Random survey
30304,2,5,2000,2,Ubaid,base,22,18,Random survey
30305,2,5,2000,2,Middle Chalcolithic,base,37,54,Random survey
30306,2,5,2000,2,Ubaid,base,22,17,Random survey
30307,2,5,2000,2,Pottery Neolithic,rim,33,185,Random survey
30308,2,5,2000,2,Pottery Neolithic,rim,31,144,Random survey
30309,2,5,2000,2,Pottery Neolithic,NA,NA,183,Random survey
30310,2,5,2000,12,Ubaid,base,19,15,Random survey
30311,2,5,2000,12,Middle Babylonian,base,27,43,Random survey
30312,2,5,2000,12,Middle Babylonian,base,25,24,Random survey
30313,2,5,2000,12,Early Pottery Neolithic,rim,36,47,Random survey
30314,2,5,2000,12,Middle Chalcolithic,base,33,54,Random survey
30315,2,5,2000,12,Middle Babylonian,base,26,33,Random survey
30316,2,5,2000,12,Early Pottery Neolithic,rim,33,33,Random survey
30317,2,5,2000,12,Ubaid,base,22,17,Random survey
30318,2,5,2000,12,Middle Chalcolithic,rim,35,56,Random survey
30319,2,5,2000,12,Ubaid,base,22,22,Random survey
30320,2,5,2000,19,Middle Babylonian,rim,25,35,Random stratified survey
30321,2,5,2000,19,Middle Babylonian,rim,25,23,Random stratified survey
30322,2,5,2000,19,Middle Babylonian,rim,26,34,Random stratified survey
30323,2,5,2000,18,Middle Babylonian,base,26,21,Stratified survey
30324,2,5,2000,18,Middle Babylonian,rim,25,30,Stratified survey
30325,2,5,2000,18,Middle Babylonian,base,24,24,Stratified survey
30326,2,5,2000,18,Late Third Millennium,NA,NA,NA,Stratified survey
30327,2,5,2000,18,Middle Babylonian,rim,27,30,Stratified survey
30328,2,5,2000,17,Early Pottery Neolithic,rim,34,42,Random survey
30329,2,5,2000,17,Middle Chalcolithic,rim,35,54,Random survey
30330,2,5,2000,17,Ubaid,rim,22,16,Random survey
30331,2,5,2000,17,Early Pottery Neolithic,base,34,36,Random survey
30332,2,5,2000,17,Middle Babylonian,base,26,38,Random survey
30333,2,5,2000,20,Middle Babylonian,base,25,26,Stratified survey
30334,2,5,2000,20,Ubaid,rim,22,17,Stratified survey
30335,2,5,2000,20,Middle Babylonian,base,26,47,Stratified survey
30336,2,5,2000,20,Ubaid,base,22,19,Stratified survey
30337,2,5,2000,20,Middle Babylonian,base,25,23,Stratified survey
30338,2,5,2000,21,Middle Babylonian,rim,25,32,Random stratified survey
30339,2,5,2000,21,Middle Babylonian,base,26,43,Random stratified survey
30340,2,5,2000,21,Middle Babylonian,rim,24,24,Random stratified survey
30341,2,5,2000,22,Early Pottery Neolithic,rim,35,32,Random survey
30342,2,5,2000,22,Ubaid,rim,23,23,Random survey
30343,2,5,2000,22,Middle Babylonian,base,26,36,Random survey
30344,2,5,2000,22,Early Pottery Neolithic,base,36,57,Random survey
30345,2,5,2000,22,Middle Babylonian,base,27,31,Random survey
30346,2,5,2000,22,Middle Babylonian,rim,26,39,Random survey
30347,2,5,2000,22,Early Pottery Neolithic,rim,34,42,Random survey
30348,2,5,2000,22,Middle Babylonian,rim,25,24,Random survey
30349,2,5,2000,22,Middle Babylonian,rim,26,29,Random survey
30350,2,5,2000,22,Middle Babylonian,base,25,24,Random survey
30351,2,5,2000,22,Middle Babylonian,base,26,38,Random survey
30352,2,5,2000,22,Middle Babylonian,base,26,30,Random survey
30353,2,5,2000,24,Middle Babylonian,rim,27,32,Test pit
30354,2,5,2000,24,Middle Babylonian,rim,26,38,Test pit
30355,2,5,2000,7,Middle Babylonian,base,27,20,Test pit
30356,2,5,2000,7,Early Chalcolithic,base,19,25,Test pit
30358,2,6,2000,3,Middle Babylonian,base,27,51,Random stratified survey
30359,2,6,2000,3,Ubaid,base,20,18,Random stratified survey
30360,2,6,2000,3,Middle Babylonian,rim,27,38,Random stratified survey
30361,2,6,2000,3,Middle Babylonian,base,26,39,Random stratified survey
30362,2,6,2000,3,Middle Babylonian,rim,24,26,Random stratified survey
30363,2,6,2000,3,Early Chalcolithic,base,21,26,Random stratified survey
30364,2,6,2000,3,Middle Babylonian,rim,28,33,Random stratified survey
30365,2,6,2000,4,Middle Babylonian,rim,23,31,Random survey
30366,2,6,2000,4,Early Pottery Neolithic,rim,38,42,Random survey
30367,2,6,2000,4,Middle Babylonian,rim,25,27,Random survey
30368,2,6,2000,4,Middle Babylonian,base,25,42,Random survey
30369,2,6,2000,4,Early Pottery Neolithic,base,35,50,Random survey
30370,2,6,2000,4,Middle Babylonian,base,25,35,Random survey
30371,2,6,2000,6,Ubaid,base,21,17,Stratified survey
30372,2,6,2000,6,Ubaid,base,20,16,Stratified survey
30373,2,6,2000,6,Early Chalcolithic,base,21,26,Stratified survey
30374,2,6,2000,6,Middle Babylonian,rim,25,37,Stratified survey
30375,2,6,2000,6,Ubaid,base,21,21,Stratified survey
30376,2,6,2000,11,Early Chalcolithic,rim,20,21,Random survey
30377,2,6,2000,11,Middle Babylonian,rim,26,31,Random survey
30378,2,6,2000,11,Early Jazira 2-3,NA,NA,NA,Random survey
30379,2,6,2000,11,Early Pottery Neolithic,rim,34,46,Random survey
30380,2,6,2000,11,Early Chalcolithic,base,20,25,Random survey
30381,2,6,2000,11,Middle Babylonian,base,26,33,Random survey
30382,2,6,2000,11,Early Pottery Neolithic,base,36,46,Random survey
30383,2,6,2000,9,Early Chalcolithic,base,20,27,Trench
30384,2,6,2000,9,Early Pottery Neolithic,base,34,32,Trench
30385,2,6,2000,9,Middle Babylonian,rim,25,23,Trench
30386,2,6,2000,9,Early Pottery Neolithic,rim,35,46,Trench
30387,2,6,2000,9,Early Pottery Neolithic,base,34,45,Trench
30388,2,6,2000,9,Early Pottery Neolithic,base,36,47,Trench
30389,2,6,2000,9,Ubaid,base,21,14,Trench
30390,2,6,2000,9,Middle Babylonian,base,25,41,Trench
30391,2,6,2000,9,Early Pottery Neolithic,base,34,49,Trench
30392,2,6,2000,8,Middle Babylonian,base,24,32,Random survey
30393,2,6,2000,8,Middle Babylonian,rim,24,34,Random survey
30394,2,6,2000,8,Ubaid,base,22,16,Random survey
30395,2,6,2000,8,Middle Babylonian,base,27,33,Random survey
30396,2,6,2000,8,Middle Chalcolithic,base,34,51,Random survey
30397,2,6,2000,8,Middle Babylonian,base,25,25,Random survey
30398,2,6,2000,8,Middle Babylonian,base,26,29,Random survey
30399,2,6,2000,8,Middle Chalcolithic,base,37,51,Random survey
30400,2,6,2000,8,Middle Babylonian,rim,27,32,Random survey
30401,2,6,2000,8,Middle Chalcolithic,base,36,57,Random survey
30402,2,6,2000,13,Early Chalcolithic,base,20,22,Stratified survey
30403,2,6,2000,13,Middle Babylonian,rim,23,29,Stratified survey
30404,2,6,2000,13,Early Chalcolithic,base,19,NA,Stratified survey
30405,2,6,2000,13,Ubaid,base,20,15,Stratified survey
30406,2,6,2000,13,Middle Babylonian,rim,25,42,Stratified survey
30407,2,6,2000,13,Middle Babylonian,base,26,34,Stratified survey
30408,2,6,2000,14,Ubaid,base,20,15,Random survey
30409,2,6,2000,14,Early Pottery Neolithic,base,34,53,Random survey
30410,2,6,2000,14,Ubaid,rim,19,13,Random survey
30411,2,6,2000,14,Ubaid,rim,24,20,Random survey
30412,2,6,2000,14,Ubaid,rim,20,14,Random survey
30413,2,6,2000,14,Ubaid,base,23,19,Random survey
30414,2,6,2000,14,Ubaid,base,21,12,Random survey
30415,2,6,2000,15,Ubaid,rim,21,15,Random stratified survey
30416,2,6,2000,15,Ubaid,rim,19,14,Random stratified survey
30417,2,6,2000,15,Ubaid,rim,22,16,Random stratified survey
30418,2,6,2000,15,Late Third Millennium,NA,NA,NA,Random stratified survey
30419,2,6,2000,16,Ubaid,rim,19,23,Test pit
30422,3,4,2000,1,Middle Chalcolithic,rim,36,46,Trench
30423,3,4,2000,1,Middle Chalcolithic,base,35,46,Trench
30424,3,4,2000,1,Ubaid,base,22,17,Trench
30425,3,4,2000,1,Middle Chalcolithic,rim,64,35,Trench
30426,3,4,2000,1,Ubaid,rim,22,15,Trench
30427,3,4,2000,1,Early Pottery Neolithic,rim,37,49,Trench
30428,3,4,2000,1,Ubaid,rim,23,34,Trench
30429,3,4,2000,1,Ubaid,rim,22,17,Trench
30430,3,4,2000,1,Middle Babylonian,rim,26,31,Trench
30431,3,4,2000,2,Ubaid,base,22,21,Random survey
30432,3,4,2000,2,Ubaid,rim,23,17,Random survey
30433,3,4,2000,2,Middle Babylonian,rim,26,42,Random survey
30434,3,4,2000,2,Ubaid,base,22,22,Random survey
30435,3,4,2000,2,Early Bronze Age,rim,17,13,Random survey
30436,3,4,2000,2,Middle Babylonian,base,26,30,Random survey
30437,3,4,2000,2,Middle Babylonian,base,26,47,Random survey
30438,3,4,2000,2,Middle Babylonian,rim,27,42,Random survey
30439,3,4,2000,2,Ubaid,base,22,19,Random survey
30440,3,4,2000,2,Middle Babylonian,rim,25,26,Random survey
30441,3,4,2000,2,Middle Babylonian,rim,25,31,Random survey
30442,3,4,2000,2,Middle Chalcolithic,rim,NA,66,Random survey
30443,3,4,2000,2,Pottery Neolithic,base,33,184,Random survey
30444,3,4,2000,12,Ubaid,base,19,13,Random survey
30445,3,4,2000,12,Ubaid,rim,20,14,Random survey
30446,3,4,2000,12,Ubaid,rim,22,17,Random survey
30447,3,4,2000,12,Ubaid,base,22,22,Random survey
30448,3,4,2000,12,Late Third Millennium,NA,NA,NA,Random survey
30449,3,4,2000,12,Early Jazira 2-3,NA,NA,NA,Random survey
30450,3,4,2000,12,Ubaid,base,22,21,Random survey
30451,3,4,2000,12,Ubaid,base,21,19,Random survey
30452,3,4,2000,12,Middle Babylonian,rim,26,31,Random survey
30453,3,4,2000,12,Early Pottery Neolithic,rim,35,33,Random survey
30454,3,4,2000,12,Ubaid,rim,21,15,Random survey
30455,3,4,2000,12,Middle Chalcolithic,base,NA,NA,Random survey
30456,3,4,2000,19,Middle Babylonian,rim,25,24,Random stratified survey
30457,3,4,2000,19,Middle Babylonian,rim,25,48,Random stratified survey
30458,3,4,2000,19,Middle Babylonian,rim,25,44,Random stratified survey
30459,3,4,2000,19,Ubaid,base,21,16,Random stratified survey
30460,3,4,2000,19,Middle Babylonian,base,27,43,Random stratified survey
30461,3,4,2000,19,Middle Babylonian,base,27,31,Random stratified survey
30462,3,4,2000,18,Middle Babylonian,NA,NA,NA,Stratified survey
30463,3,4,2000,18,Hellenistic,NA,NA,NA,Stratified survey
30464,3,4,2000,18,Middle Babylonian,base,25,26,Stratified survey
30465,3,4,2000,18,Middle Babylonian,base,26,41,Stratified survey
30466,3,4,2000,18,Middle Babylonian,rim,25,33,Stratified survey
30467,3,4,2000,18,Middle Babylonian,base,26,33,Stratified survey
30468,3,4,2000,18,Middle Babylonian,rim,26,30,Stratified survey
30469,3,4,2000,18,Middle Babylonian,rim,25,24,Stratified survey
30470,3,4,2000,17,Early Pottery Neolithic,rim,34,41,Random survey
30471,3,4,2000,17,Early Pottery Neolithic,rim,36,44,Random survey
30472,3,4,2000,17,Early Pottery Neolithic,base,36,49,Random survey
30473,3,4,2000,17,Early Pottery Neolithic,base,37,33,Random survey
30474,3,4,2000,17,Ubaid,base,22,19,Random survey
30475,3,4,2000,17,Early Pottery Neolithic,base,36,49,Random survey
30476,3,4,2000,17,Early Jazira 2-3,NA,NA,NA,Random survey
30477,3,4,2000,17,Early Pottery Neolithic,base,36,40,Random survey
30478,3,4,2000,17,Early Chalcolithic,base,20,24,Random survey
30479,3,4,2000,22,Middle Babylonian,base,26,40,Random survey
30480,3,4,2000,22,Ubaid,base,23,25,Random survey
30481,3,4,2000,22,Middle Babylonian,base,26,35,Random survey
30482,3,4,2000,22,Middle Babylonian,base,26,37,Random survey
30483,3,4,2000,22,Middle Babylonian,rim,26,24,Random survey
30484,3,4,2000,22,Middle Babylonian,base,26,29,Random survey
30485,3,4,2000,22,Middle Babylonian,rim,26,34,Random survey
30486,3,4,2000,21,Ubaid,rim,23,33,Random stratified survey
30487,3,4,2000,21,Middle Babylonian,base,27,41,Random stratified survey
30488,3,4,2000,21,Middle Babylonian,rim,25,37,Random stratified survey
30489,3,4,2000,21,Ubaid,base,19,16,Random stratified survey
30490,3,4,2000,21,Middle Babylonian,base,25,40,Random stratified survey
30491,3,4,2000,20,Middle Babylonian,rim,25,37,Stratified survey
30492,3,4,2000,20,Ubaid,rim,23,17,Stratified survey
30493,3,4,2000,20,Middle Babylonian,base,27,45,Stratified survey
30494,3,4,2000,20,Ubaid,rim,22,14,Stratified survey
30495,3,4,2000,20,Pottery Neolithic,rim,35,160,Stratified survey
30496,3,4,2000,20,Pottery Neolithic,rim,34,208,Stratified survey
30497,3,4,2000,24,Ubaid,rim,22,16,Test pit
30498,3,4,2000,24,Ubaid,base,22,NA,Test pit
30499,3,4,2000,24,Neo Babylonian,base,20,21,Test pit
30501,3,5,2000,3,Pottery Neolithic,rim,32,171,Random stratified survey
30502,3,5,2000,3,Middle Babylonian,rim,26,43,Random stratified survey
30503,3,5,2000,3,Middle Babylonian,rim,26,29,Random stratified survey
30504,3,5,2000,3,Middle Babylonian,rim,27,40,Random stratified survey
30505,3,5,2000,3,Middle Babylonian,base,27,49,Random stratified survey
30506,3,5,2000,3,Early Chalcolithic,base,20,29,Random stratified survey
30507,3,5,2000,4,Middle Babylonian,rim,25,32,Random survey
30508,3,5,2000,4,Middle Babylonian,base,25,33,Random survey
30509,3,5,2000,4,Early Pottery Neolithic,rim,33,41,Random survey
30510,3,5,2000,4,Early Pottery Neolithic,rim,38,40,Random survey
30511,3,5,2000,4,Middle Babylonian,base,26,40,Random survey
30512,3,5,2000,4,Ubaid,rim,22,17,Random survey
30513,3,5,2000,4,Middle Babylonian,rim,25,30,Random survey
30514,3,5,2000,4,Ubaid,base,22,18,Random survey
30515,3,5,2000,6,Early Chalcolithic,base,20,25,Stratified survey
30516,3,5,2000,6,Early Chalcolithic,base,20,31,Stratified survey
30517,3,5,2000,6,Middle Babylonian,base,28,49,Stratified survey
30518,3,5,2000,6,Early Chalcolithic,rim,19,26,Stratified survey
30519,3,5,2000,6,Middle Babylonian,rim,26,24,Stratified survey
30520,3,5,2000,6,Early Bronze Age,base,19,13,Stratified survey
30521,3,5,2000,6,Middle Babylonian,rim,25,31,Stratified survey
30522,3,5,2000,6,Ubaid,base,21,17,Stratified survey
30523,3,5,2000,6,Ubaid,rim,22,18,Stratified survey
30524,3,5,2000,11,Middle Babylonian,rim,26,31,Random survey
30525,3,5,2000,11,Early Chalcolithic,base,21,30,Random survey
30526,3,5,2000,11,Ubaid,base,22,21,Random survey
30527,3,5,2000,11,Early Chalcolithic,rim,20,26,Random survey
30528,3,5,2000,11,Ubaid,base,22,20,Random survey
30529,3,5,2000,11,Early Pottery Neolithic,base,37,50,Random survey
30530,3,5,2000,9,4th Millennium,base,29,77,Trench
30531,3,5,2000,9,Ubaid,base,23,19,Trench
30532,3,5,2000,9,Middle Babylonian,rim,25,26,Trench
30533,3,5,2000,9,Early Pottery Neolithic,base,35,47,Trench
30534,3,5,2000,9,Early Pottery Neolithic,rim,35,46,Trench
30535,3,5,2000,9,Early Pottery Neolithic,base,36,50,Trench
30536,3,5,2000,9,Early Chalcolithic,base,20,28,Trench
30537,3,5,2000,9,Early Pottery Neolithic,base,35,NA,Trench
30538,3,5,2000,9,Early Pottery Neolithic,base,35,30,Trench
30539,3,5,2000,9,Ubaid,base,21,14,Trench
30540,3,5,2000,8,Middle Chalcolithic,rim,36,43,Random survey
30541,3,5,2000,8,Middle Babylonian,rim,25,28,Random survey
30542,3,5,2000,8,Ubaid,base,21,16,Random survey
30543,3,5,2000,8,Middle Chalcolithic,base,35,50,Random survey
30544,3,5,2000,8,Middle Babylonian,rim,25,31,Random survey
30545,3,5,2000,8,Ubaid,base,23,26,Random survey
30546,3,5,2000,8,Ubaid,rim,22,14,Random survey
30547,3,5,2000,8,Middle Babylonian,rim,26,31,Random survey
30548,3,5,2000,8,Middle Chalcolithic,rim,35,43,Random survey
30549,3,5,2000,8,Early Chalcolithic,base,29,22,Random survey
30550,3,5,2000,13,Ubaid,rim,23,31,Stratified survey
30551,3,5,2000,13,Ubaid,base,22,17,Stratified survey
30552,3,5,2000,13,Ubaid,base,23,21,Stratified survey
30553,3,5,2000,13,Middle Babylonian,rim,25,31,Stratified survey
30554,3,5,2000,13,Middle Babylonian,base,26,44,Stratified survey
30555,3,5,2000,13,Early Chalcolithic,base,20,25,Stratified survey
30556,3,5,2000,14,Early Pottery Neolithic,base,35,26,Random survey
30557,3,5,2000,14,Early Pottery Neolithic,base,36,49,Random survey
30558,3,5,2000,14,Early Pottery Neolithic,base,37,53,Random survey
30559,3,5,2000,14,Ubaid,base,21,19,Random survey
30560,3,5,2000,14,Early Pottery Neolithic,rim,35,43,Random survey
30561,3,5,2000,14,Early Chalcolithic,base,21,30,Random survey
30562,3,5,2000,14,Early Chalcolithic,rim,21,31,Random survey
30563,3,5,2000,14,Early Pottery Neolithic,rim,36,48,Random survey
30564,3,5,2000,14,Early Pottery Neolithic,base,36,47,Random survey
30565,3,5,2000,14,Early Pottery Neolithic,rim,36,41,Random survey
30566,3,5,2000,14,Ubaid,base,22,13,Random survey
30567,3,5,2000,15,Early Chalcolithic,base,20,26,Random stratified survey
30568,3,5,2000,15,Early Jazira 1,NA,NA,NA,Random stratified survey
30569,3,5,2000,15,Ubaid,rim,21,13,Random stratified survey
30570,3,5,2000,15,Ubaid,rim,21,14,Random stratified survey
30571,3,5,2000,15,Ubaid,base,22,17,Random stratified survey
30572,3,5,2000,15,Ubaid,base,23,21,Random stratified survey
30573,3,5,2000,15,Ubaid,base,23,22,Random stratified survey
30574,3,5,2000,15,Ubaid,rim,21,16,Random stratified survey
30575,3,5,2000,15,Ubaid,base,22,20,Random stratified survey
30576,3,5,2000,16,Middle Chalcolithic,base,35,41,Test pit
30577,3,5,2000,16,Early Bronze Age,rim,16,11,Test pit
30578,3,5,2000,16,Middle Chalcolithic,base,33,41,Test pit
30579,3,5,2000,16,Early Chalcolithic,base,20,24,Test pit
30582,4,30,2000,1,Middle Chalcolithic,base,34,53,Trench
30583,4,30,2000,1,Middle Chalcolithic,rim,36,49,Trench
30584,4,30,2000,1,Ubaid,rim,22,23,Trench
30585,4,30,2000,1,Ubaid,rim,22,29,Trench
30586,4,30,2000,1,Ubaid,base,24,21,Trench
30587,4,30,2000,1,Middle Babylonian,rim,26,35,Trench
30588,4,30,2000,1,Ubaid,base,20,14,Trench
30589,4,30,2000,1,Ubaid,base,22,21,Trench
30590,4,30,2000,19,Middle Babylonian,rim,26,37,Random stratified survey
30591,4,30,2000,19,Middle Babylonian,rim,25,38,Random stratified survey
30592,4,30,2000,19,Middle Babylonian,base,26,37,Random stratified survey
30593,4,30,2000,19,Middle Babylonian,rim,24,38,Random stratified survey
30594,4,30,2000,18,Ubaid,rim,23,16,Stratified survey
30595,4,30,2000,18,Middle Babylonian,rim,25,34,Stratified survey
30596,4,30,2000,18,Middle Babylonian,base,25,31,Stratified survey
30597,4,30,2000,18,Ubaid,rim,24,16,Stratified survey
30598,4,30,2000,18,Middle Babylonian,rim,25,36,Stratified survey
30599,4,30,2000,17,Early Chalcolithic,rim,19,29,Random survey
30600,4,30,2000,17,Ubaid,rim,NA,23,Random survey
30601,4,30,2000,17,Early Chalcolithic,base,21,30,Random survey
30602,4,30,2000,17,Middle Chalcolithic,base,34,39,Random survey
30603,4,30,2000,17,Middle Chalcolithic,base,33,38,Random survey
30604,4,30,2000,17,Early Pottery Neolithic,rim,32,33,Random survey
30605,4,30,2000,17,Early Pottery Neolithic,base,37,52,Random survey
30606,4,30,2000,17,Early Pottery Neolithic,rim,33,29,Random survey
30607,4,30,2000,2,Middle Babylonian,base,26,45,Random survey
30608,4,30,2000,2,Ubaid,base,22,22,Random survey
30609,4,30,2000,2,Ubaid,base,21,19,Random survey
30610,4,30,2000,2,Middle Babylonian,rim,25,31,Random survey
30611,4,30,2000,2,Middle Babylonian,base,26,41,Random survey
30612,4,30,2000,2,Middle Chalcolithic,rim,34,42,Random survey
30613,4,30,2000,12,Early Chalcolithic,base,21,29,Random survey
30614,4,30,2000,12,Early Pottery Neolithic,rim,36,40,Random survey
30615,4,30,2000,12,Early Pottery Neolithic,base,34,18,Random survey
30616,4,30,2000,12,Middle Babylonian,rim,25,34,Random survey
30617,4,30,2000,12,Ubaid,rim,21,16,Random survey
30618,4,30,2000,12,Ubaid,rim,21,20,Random survey
30619,4,30,2000,12,Early Chalcolithic,rim,20,35,Random survey
30620,4,30,2000,12,Middle Babylonian,rim,25,31,Random survey
30621,4,30,2000,12,Early Pottery Neolithic,rim,36,45,Random survey
30622,4,30,2000,12,Middle Chalcolithic,base,36,51,Random survey
30623,4,30,2000,12,Middle Babylonian,base,26,22,Random survey
30624,4,30,2000,12,Pottery Neolithic,rim,31,NA,Random survey
30625,4,30,2000,22,Middle Babylonian,rim,25,30,Random survey
30626,4,30,2000,22,Middle Babylonian,rim,24,31,Random survey
30627,4,30,2000,22,Middle Babylonian,rim,25,38,Random survey
30628,4,30,2000,22,Middle Babylonian,rim,26,39,Random survey
30629,4,30,2000,22,Middle Babylonian,base,26,36,Random survey
30630,4,30,2000,22,Early Pottery Neolithic,base,37,56,Random survey
30631,4,30,2000,21,Middle Babylonian,base,26,21,Random stratified survey
30632,4,30,2000,21,Middle Babylonian,rim,26,21,Random stratified survey
30633,4,30,2000,21,Middle Babylonian,rim,25,19,Random stratified survey
30634,4,30,2000,21,Middle Babylonian,rim,26,39,Random stratified survey
30635,4,30,2000,21,Middle Babylonian,base,25,38,Random stratified survey
30636,4,30,2000,21,Middle Babylonian,rim,26,23,Random stratified survey
30637,4,30,2000,21,Middle Babylonian,base,26,17,Random stratified survey
30638,4,30,2000,20,Ubaid,rim,22,20,Stratified survey
30639,4,30,2000,20,Ubaid,base,22,18,Stratified survey
