"","record_id","month","day","year","plot_id","period","diagnostic","length","diameter","decoration_type","ceramic_type","manufacture_technique","recovery_method"
"29945",13283,8,26,1987,9,"Early Pottery Neolithic","base",35,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29946",13312,8,26,1987,9,"Early Pottery Neolithic","rim",35,30,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29947",13329,8,26,1987,9,"Early Pottery Neolithic","base",35,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29948",13457,9,27,1987,9,"Early Pottery Neolithic","base",38,35,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29949",13574,10,25,1987,9,"Early Pottery Neolithic","rim",38,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29950",13598,10,25,1987,9,"Early Pottery Neolithic","base",37,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29951",13610,10,25,1987,9,"Early Pottery Neolithic","base",36,42,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29952",13772,11,22,1987,9,"Early Pottery Neolithic","base",36,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29953",13779,11,22,1987,9,"Early Pottery Neolithic","base",37,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29954",13971,1,24,1988,9,"Early Pottery Neolithic","base",37,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29955",13978,1,24,1988,9,"Early Pottery Neolithic","base",36,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29956",14161,2,22,1988,9,"Early Pottery Neolithic","base",37,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29957",14164,2,22,1988,9,"Early Pottery Neolithic","base",37,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29958",14331,3,21,1988,9,"Early Pottery Neolithic","rim",37,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29959",14334,3,21,1988,9,"Early Pottery Neolithic","base",38,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29960",14391,4,18,1988,9,"Early Pottery Neolithic","base",37,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29961",14395,4,18,1988,9,"Early Pottery Neolithic","base",35,27,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29962",14496,5,15,1988,9,"Early Pottery Neolithic","rim",34,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29963",14534,5,15,1988,9,"Early Pottery Neolithic","base",37,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29964",14620,6,12,1988,9,"Early Pottery Neolithic","base",37,51,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29965",14626,6,12,1988,9,"Early Pottery Neolithic","base",37,50,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29966",14637,6,12,1988,9,"Early Pottery Neolithic","base",37,48,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29967",14639,6,12,1988,9,"Early Pottery Neolithic","rim",37,56,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29968",14645,6,12,1988,9,"Early Pottery Neolithic","rim",37,41,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29969",14708,7,15,1988,9,"Early Pottery Neolithic","base",38,52,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29970",14710,7,15,1988,9,"Early Pottery Neolithic","rim",37,41,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29971",14724,7,15,1988,9,"Early Pottery Neolithic","rim",36,42,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29972",14734,7,15,1988,9,"Early Pottery Neolithic","base",37,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29973",14806,8,10,1988,9,"Early Pottery Neolithic","rim",36,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29974",14825,8,10,1988,9,"Early Pottery Neolithic","base",37,51,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29975",14830,8,10,1988,9,"Early Pottery Neolithic","base",35,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29976",14843,8,10,1988,9,"Early Pottery Neolithic","rim",36,41,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29977",14848,8,10,1988,9,"Early Pottery Neolithic","base",36,31,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29978",14905,9,12,1988,9,"Early Pottery Neolithic","rim",37,42,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29979",14911,9,12,1988,9,"Early Pottery Neolithic","base",37,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29980",14923,9,12,1988,9,"Early Pottery Neolithic","base",37,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29981",14985,10,9,1988,9,"Early Pottery Neolithic","rim",37,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29982",15000,10,9,1988,9,"Early Pottery Neolithic","base",33,33,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29983",15017,10,9,1988,9,"Early Pottery Neolithic","base",37,50,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29984",15023,10,9,1988,9,"Early Pottery Neolithic","base",36,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29985",15101,11,6,1988,9,"Early Pottery Neolithic","rim",36,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29986",15105,11,6,1988,9,"Early Pottery Neolithic","base",36,49,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29987",15128,11,6,1988,9,"Early Pottery Neolithic","base",36,37,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29988",15149,11,6,1988,9,"Early Pottery Neolithic","base",37,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29989",15223,12,14,1988,9,"Early Pottery Neolithic","rim",34,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29990",15236,12,14,1988,9,"Early Pottery Neolithic","base",35,37,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29991",15265,12,14,1988,9,"Early Pottery Neolithic","base",33,23,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29992",15291,12,14,1988,9,"Early Pottery Neolithic","base",37,49,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29993",15293,12,14,1988,9,"Early Pottery Neolithic","base",37,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29994",15304,12,14,1988,9,"Early Pottery Neolithic","base",36,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29995",15430,1,11,1989,9,"Early Pottery Neolithic","base",37,49,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29996",15444,1,11,1989,9,"Early Pottery Neolithic","base",36,55,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29997",15453,1,11,1989,9,"Early Pottery Neolithic","base",35,36,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29998",15463,1,11,1989,9,"Early Pottery Neolithic","base",37,50,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"29999",15465,1,11,1989,9,"Early Pottery Neolithic","base",37,50,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30000",15476,1,11,1989,9,"Early Pottery Neolithic","rim",37,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30001",15480,1,11,1989,9,"Early Pottery Neolithic","base",37,48,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30002",15576,2,5,1989,9,"Early Pottery Neolithic","base",36,54,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30003",15604,2,5,1989,9,"Early Pottery Neolithic","rim",36,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30004",15647,2,5,1989,9,"Early Pottery Neolithic","base",37,49,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30005",15657,2,5,1989,9,"Early Pottery Neolithic","base",36,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30006",15659,2,5,1989,9,"Early Pottery Neolithic","base",37,48,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30007",15668,2,5,1989,9,"Early Pottery Neolithic","base",35,41,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30008",15797,3,14,1989,9,"Early Pottery Neolithic","rim",36,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30009",15811,3,14,1989,9,"Early Pottery Neolithic","base",36,55,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30010",15818,3,14,1989,9,"Early Pottery Neolithic","base",37,39,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30011",15828,3,14,1989,9,"Early Pottery Neolithic","base",36,50,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30012",15830,3,14,1989,9,"Early Pottery Neolithic","base",37,51,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30013",15837,4,1,1989,9,"Early Pottery Neolithic","base",37,55,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30014",15848,4,1,1989,9,"Early Pottery Neolithic","base",36,49,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30015",15885,4,1,1989,9,"Early Pottery Neolithic","rim",36,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30016",15891,4,1,1989,9,"Early Pottery Neolithic","base",37,40,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30017",16078,5,11,1989,9,"Early Pottery Neolithic","rim",37,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30018",16085,5,11,1989,9,"Early Pottery Neolithic","base",37,48,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30019",16186,6,4,1989,9,"Early Pottery Neolithic","rim",37,49,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30020",16191,6,4,1989,9,"Early Pottery Neolithic","base",36,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30021",16208,6,4,1989,9,"Early Pottery Neolithic","base",37,52,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30022",16274,7,4,1989,9,"Early Pottery Neolithic","base",NA,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30023",16301,7,4,1989,9,"Early Pottery Neolithic","base",NA,52,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30024",16302,7,4,1989,9,"Early Pottery Neolithic","rim",NA,50,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30025",16365,7,30,1989,9,"Early Pottery Neolithic","rim",36,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30026",16401,7,30,1989,9,"Early Pottery Neolithic","base",38,56,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30027",16409,7,30,1989,9,"Early Pottery Neolithic","base",36,52,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30028",16469,9,4,1989,9,"Early Pottery Neolithic","rim",39,42,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30029",16470,9,4,1989,9,"Early Pottery Neolithic","base",38,53,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30030",16504,10,7,1989,9,"Early Pottery Neolithic","base",37,55,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30031",16529,10,7,1989,9,"Early Pottery Neolithic","base",37,42,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30032",16531,10,7,1989,9,"Early Pottery Neolithic","rim",37,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30033",16671,11,5,1989,9,"Early Pottery Neolithic","base",38,55,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30034",16717,11,5,1989,9,"Early Pottery Neolithic","rim",35,30,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30035",16724,11,5,1989,9,"Early Pottery Neolithic","base",29,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30036",16727,11,5,1989,9,"Early Pottery Neolithic","rim",37,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30037",16856,12,5,1989,9,"Early Pottery Neolithic","rim",37,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30038",16859,12,5,1989,9,"Early Pottery Neolithic","base",37,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30039",16862,12,5,1989,9,"Early Pottery Neolithic","rim",37,37,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30040",16866,12,5,1989,9,"Early Pottery Neolithic","base",37,50,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30041",16969,1,7,1990,9,"Early Pottery Neolithic","rim",37,40,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30042",16972,1,7,1990,9,"Early Pottery Neolithic","base",37,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30043",16973,1,7,1990,9,"Early Pottery Neolithic","rim",36,35,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30044",16976,1,7,1990,9,"Early Pottery Neolithic","rim",37,40,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30045",16979,1,7,1990,9,"Early Pottery Neolithic","base",37,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30046",17086,1,30,1990,9,"Early Pottery Neolithic","base",38,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30047",17099,1,30,1990,9,"Early Pottery Neolithic","rim",37,41,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30048",17101,1,30,1990,9,"Early Pottery Neolithic","rim",36,38,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30049",17105,1,30,1990,9,"Early Pottery Neolithic","base",37,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30050",17108,1,30,1990,9,"Early Pottery Neolithic","rim",37,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30051",17207,2,25,1990,9,"Early Pottery Neolithic","base",36,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30052",17222,2,25,1990,9,"Early Pottery Neolithic","rim",37,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30053",17226,2,25,1990,9,"Early Pottery Neolithic","rim",35,41,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30054",17233,2,25,1990,9,"Early Pottery Neolithic","base",36,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30055",17236,2,25,1990,9,"Early Pottery Neolithic","rim",37,38,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30056",17309,3,30,1990,9,"Early Pottery Neolithic","rim",37,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30057",17337,3,30,1990,9,"Early Pottery Neolithic","base",37,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30058",17347,3,30,1990,9,"Early Pottery Neolithic","base",36,48,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30059",17361,3,30,1990,9,"Early Pottery Neolithic","base",37,48,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30060",17445,4,26,1990,9,"Early Pottery Neolithic","rim",37,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30061",17448,4,26,1990,9,"Early Pottery Neolithic","rim",37,23,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30062",17458,4,26,1990,9,"Early Pottery Neolithic","base",37,48,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30063",17462,4,26,1990,9,"Early Pottery Neolithic","base",37,49,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30064",17473,4,26,1990,9,"Early Pottery Neolithic","rim",37,40,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30065",17477,4,26,1990,9,"Early Pottery Neolithic","base",38,49,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30066",17484,4,26,1990,9,"Early Pottery Neolithic","base",36,28,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30067",17517,5,24,1990,9,"Early Pottery Neolithic","rim",35,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30068",17525,5,24,1990,9,"Early Pottery Neolithic","rim",35,30,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30069",17526,5,24,1990,9,"Early Pottery Neolithic","base",36,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30070",17539,5,24,1990,9,"Early Pottery Neolithic","base",36,48,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30071",17541,5,24,1990,9,"Early Pottery Neolithic","base",36,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30072",17543,5,24,1990,9,"Early Pottery Neolithic","base",36,35,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30073",17609,6,22,1990,9,"Early Pottery Neolithic","base",36,35,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30074",17617,6,22,1990,9,"Early Pottery Neolithic","base",33,21,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30075",17620,6,22,1990,9,"Early Pottery Neolithic","rim",36,50,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30076",17628,6,22,1990,9,"Early Pottery Neolithic","base",37,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30077",17633,6,22,1990,9,"Early Pottery Neolithic","rim",37,40,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30078",17652,6,22,1990,9,"Early Pottery Neolithic","base",35,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30079",17697,7,22,1990,9,"Early Pottery Neolithic","rim",36,38,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30080",17703,7,22,1990,9,"Early Pottery Neolithic","base",30,32,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30081",17705,7,22,1990,9,"Early Pottery Neolithic","base",33,20,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30082",17715,7,22,1990,9,"Early Pottery Neolithic","base",37,51,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30083",17720,7,22,1990,9,"Early Pottery Neolithic","rim",37,48,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30084",17723,7,22,1990,9,"Early Pottery Neolithic","base",39,NA,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30085",17731,7,22,1990,9,"Early Pottery Neolithic","rim",37,40,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30086",17780,8,17,1990,9,"Early Pottery Neolithic","rim",37,43,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30087",17799,8,17,1990,9,"Early Pottery Neolithic","base",36,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30088",17800,8,17,1990,9,"Early Pottery Neolithic","base",37,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30089",17806,8,17,1990,9,"Early Pottery Neolithic","base",37,48,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30090",17809,8,17,1990,9,"Early Pottery Neolithic","rim",36,40,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30091",17846,9,25,1990,9,"Early Pottery Neolithic","base",NA,30,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30092",17864,9,25,1990,9,"Early Pottery Neolithic","base",NA,49,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30093",17867,9,25,1990,9,"Early Pottery Neolithic","base",NA,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30094",17878,9,25,1990,9,"Early Pottery Neolithic","rim",NA,40,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30095",17927,10,16,1990,9,"Early Pottery Neolithic","rim",37,44,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30096",17930,10,16,1990,9,"Early Pottery Neolithic","base",37,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30097",17936,10,16,1990,9,"Early Pottery Neolithic","base",37,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30098",17945,10,16,1990,9,"Early Pottery Neolithic","rim",35,42,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30099",18016,11,11,1990,9,"Early Pottery Neolithic","base",37,35,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30100",18039,11,11,1990,9,"Early Pottery Neolithic","base",36,46,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30101",18043,11,11,1990,9,"Early Pottery Neolithic","base",37,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30102",18057,11,11,1990,9,"Early Pottery Neolithic","rim",36,40,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30103",18060,11,11,1990,9,"Early Pottery Neolithic","rim",35,27,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30104",18062,11,11,1990,9,"Early Pottery Neolithic","rim",37,42,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30105",18125,12,16,1990,9,"Early Pottery Neolithic","base",36,35,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30106",18148,12,16,1990,9,"Early Pottery Neolithic","base",37,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30107",18164,12,16,1990,9,"Early Pottery Neolithic","base",37,45,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30108",18181,12,16,1990,9,"Early Pottery Neolithic","rim",37,42,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30109",18183,12,16,1990,9,"Early Pottery Neolithic","rim",37,40,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30110",18263,1,12,1991,9,"Early Pottery Neolithic","base",37,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30111",18284,1,12,1991,9,"Early Pottery Neolithic","rim",36,42,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30112",18290,1,12,1991,9,"Early Pottery Neolithic","base",37,47,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30113",18295,1,12,1991,9,"Early Pottery Neolithic","base",36,48,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30114",18301,1,12,1991,9,"Early Pottery Neolithic","base",37,49,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30115",18306,1,12,1991,9,"Early Pottery Neolithic","base",35,37,"Burnished","Bowl with Ribbed Rim","coil","Trench"
"30116",18312,1,12,1991,9,"Early Pottery Neolithic","rim",37,41,"Burnished","Bowl with Ribbed Rim","coil","Trench"
